title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Winter's Trumpet,,,,,,(2 reviews),Sun Labyrinth LLC,Sun Labyrinth LLC,2 user reviews,,"TITLE: Winter's Trumpet
GENRE: Adventure, Casual, Indie
DEVELOPER: Sun Labyrinth LLC
PUBLISHER: Sun Labyrinth LLC
FRANCHISE: World of Aeser
RELEASE DATE: 3 Jun, 2020","3 Jun, 2020",Adventure Supernatural Romance Fantasy +,
Golden Key,,,,,,(5 reviews),SVGames,SVGames,5 user reviews,,"TITLE: Golden Key
GENRE: Casual, Indie, RPG, Simulation, Strategy, Early Access
DEVELOPER: SVGames
PUBLISHER: SVGames
RELEASE DATE: 29 May, 2019
EARLY ACCESS RELEASE DATE: 29 May, 2019","29 May, 2019",Casual Simulation Indie Early Access RPG +,
Shot the Body,,,,,,(2 reviews),Medic-Games,Medic-Games,2 user reviews,,"TITLE: Shot the Body
GENRE: Adventure
DEVELOPER: Medic-Games
PUBLISHER: Medic-Games
RELEASE DATE: 11 Nov, 2019","11 Nov, 2019",Adventure +,
Urbance Clans Card Battle!,,,,,,(9 reviews),Steambot,Plug In Digital,9 user reviews,,"TITLE: Urbance Clans Card Battle!
GENRE: Indie, Strategy
DEVELOPER: Steambot, Fishing Cactus
PUBLISHER: Plug In Digital
FRANCHISE: Plug In Digital
RELEASE DATE: 3 Oct, 2018","3 Oct, 2018",Strategy Indie Card Game +,
Sheng Tian (升天) - Episode 1,,,,,,(5 reviews),"East Bay Immersive Games, LLC","East Bay Immersive Games, LLC",5 user reviews,,"TITLE: Sheng Tian (升天) - Episode 1
GENRE: Indie, Early Access
DEVELOPER: East Bay Immersive Games, LLC
PUBLISHER: East Bay Immersive Games, LLC
RELEASE DATE: 1 Oct, 2020","1 Oct, 2020",Education Word Game Futuristic Puzzle 3D +,
The Sword and the Slime,,,,,,(8 reviews),Possum House Games,Possum House Games,8 user reviews,,"TITLE: The Sword and the Slime
GENRE: Indie
DEVELOPER: Possum House Games
PUBLISHER: Possum House Games
RELEASE DATE: 4 Oct, 2019","4 Oct, 2019",Indie Pixel Graphics Puzzle Platformer +,
Blade of Acrimony,,,,Free to Play,,(7 reviews),Frostnoble,Frostnoble,7 user reviews,,"TITLE: Blade of Acrimony
GENRE: RPG
DEVELOPER: Frostnoble
PUBLISHER: Frostnoble
RELEASE DATE: 31 Dec, 2018","31 Dec, 2018",RPG RPGMaker Psychological Horror Horror +,
Old Hunter,,,,,,,GreatHopeStudio,GreatHopeStudio,,,"TITLE: Old Hunter
GENRE: Indie
DEVELOPER: GreatHopeStudio
PUBLISHER: GreatHopeStudio
RELEASE DATE: 28 Aug, 2021","28 Aug, 2021",Hero Shooter Side Scroller 2D Platformer Indie +,
CrazyCar,Bundle info,,,,,(8 reviews),Apillo,Apillo,8 user reviews,,"TITLE: CrazyCar
GENRE: Adventure, Casual, Indie, Racing, Simulation, Sports
DEVELOPER: Apillo
PUBLISHER: Apillo
RELEASE DATE: 27 Jul, 2017","27 Jul, 2017",Racing Casual Indie Simulation Adventure +,
Plunkocity,,,,,,,Jeffrey Fullerton,Jeffrey Fullerton,,,"TITLE: Plunkocity
GENRE: Casual, Indie
DEVELOPER: Jeffrey Fullerton
PUBLISHER: Jeffrey Fullerton
RELEASE DATE: 1 Jul, 2020","1 Jul, 2020",Casual Indie Education Funny Singleplayer +,
Passcode Breaker: The Day Before,,,,,,(3 reviews),Tutorial Boss,Tutorial Boss,3 user reviews,,"TITLE: Passcode Breaker: The Day Before
GENRE: Casual, Indie
DEVELOPER: Tutorial Boss
PUBLISHER: Tutorial Boss, Flying Interactive
RELEASE DATE: 18 Oct, 2019","18 Oct, 2019",Indie Casual Puzzle Retro Hacking +,
Idioctopus,,,,,,(1 reviews),BadgerHammer,BadgerHammer,1 user reviews,,"TITLE: Idioctopus
GENRE: Casual, Indie
DEVELOPER: BadgerHammer
PUBLISHER: BadgerHammer
RELEASE DATE: 10 Feb, 2017","10 Feb, 2017",Casual Indie Puzzle +,
Switch It,,,,,,(1 reviews),Lucas Fernández,Lucas Fernández,1 user reviews,,"TITLE: Switch It
GENRE: Casual, Indie
DEVELOPER: Lucas Fernández
PUBLISHER: Lucas Fernández
RELEASE DATE: 17 Jun, 2021","17 Jun, 2021",Casual Arcade 2D Platformer 2D Minimalist +,
Survival Diary,,,,,,(1 reviews),ERTYNEA,ERTYNEA,1 user reviews,,"TITLE: Survival Diary
GENRE: Adventure, Indie, RPG
DEVELOPER: ERTYNEA
PUBLISHER: ERTYNEA
RELEASE DATE: 20 Jul, 2018","20 Jul, 2018",Adventure RPG Indie +,
Thief Girls Quartet,,,,,,(1 reviews),Denyudo Inc.,Denyudo Inc.,1 user reviews,,"TITLE: Thief Girls Quartet
GENRE: Action, Casual, Indie
DEVELOPER: Denyudo Inc.
PUBLISHER: Denyudo Inc.
RELEASE DATE: 3 Feb, 2021
EARLY ACCESS RELEASE DATE: 3 Dec, 2020","3 Feb, 2021",Action Multiplayer Online Co-Op Singleplayer +,
Spot The Oddity,,,,,,(1 reviews),SRA Games,SRA Games,1 user reviews,,"TITLE: Spot The Oddity
GENRE: Casual
DEVELOPER: SRA Games
PUBLISHER: SRA Games
RELEASE DATE: 8 Nov, 2018","8 Nov, 2018",Casual Puzzle 2D Cute +,
Sumerian Blood: Gilgamesh against the Gods,,,,,,(3 reviews),Pompi Pompi Entertainment,Pompi Pompi Entertainment,3 user reviews,,"TITLE: Sumerian Blood: Gilgamesh against the Gods
GENRE: Action, Strategy
DEVELOPER: Pompi Pompi Entertainment
PUBLISHER: Pompi Pompi Entertainment
RELEASE DATE: 1 Jul, 2018","1 Jul, 2018",Arena Shooter Wargame PvP Board Game +,
Neckbeards: Basement Arena,Bundle info,,,,,(5 reviews),Soiree Games,Soiree Games,5 user reviews,,"TITLE: Neckbeards: Basement Arena
GENRE: Action, Casual, Indie
DEVELOPER: Soiree Games
PUBLISHER: Soiree Games
FRANCHISE: Neckbeards
RELEASE DATE: 28 Aug, 2017","28 Aug, 2017",Twin Stick Shooter Action Casual Indie Retro +,
Alphaman,Bundle info,,,,,(9 reviews),Heartfelt Games LLC,Heartfelt Games LLC,9 user reviews,,"TITLE: Alphaman
GENRE: Action, Indie
DEVELOPER: Heartfelt Games LLC
PUBLISHER: Heartfelt Games LLC
RELEASE DATE: 19 Nov, 2019","19 Nov, 2019",Action Indie Platformer +,
Six Second Slam,,,,,,(1 reviews),Ned van der Drift,Ned van der Drift,1 user reviews,,"TITLE: Six Second Slam
GENRE: Action, Casual, Indie
DEVELOPER: Ned van der Drift
PUBLISHER: Ned van der Drift
RELEASE DATE: 7 Dec, 2018","7 Dec, 2018",Action Indie Casual +,
Toltec and the mysteries of the Secret Island,,,,,,,Vangelis Stavrogiannis,Vangelis Stavrogiannis,,,"TITLE: Toltec and the mysteries of the Secret Island
GENRE: Action, Adventure, Indie
DEVELOPER: Vangelis Stavrogiannis
PUBLISHER: Vangelis Stavrogiannis
RELEASE DATE: 28 Nov, 2018","28 Nov, 2018",Indie Action Adventure +,
Hard Minus Classic Redux,"1,59€",,,Download,,(4 reviews),BALABER1YL,BALABER1YL,4 user reviews,,"TITLE: Hard Minus Classic Redux
GENRE: Action, Adventure, Indie
DEVELOPER: BALABER1YL, B52 Development Team
PUBLISHER: BALABER1YL
RELEASE DATE: 17 Apr, 2021","17 Apr, 2021",Side Scroller 2D Platformer Bullet Hell Shooter +,7
Terro Lunkka Adventures,Bundle info,,,,,(4 reviews),Tero Lunkka,Tero Lunkka,4 user reviews,,"TITLE: Terro Lunkka Adventures
GENRE: Adventure, Casual, Indie
DEVELOPER: Tero Lunkka
PUBLISHER: Tero Lunkka
FRANCHISE: Tero Lunkka games
RELEASE DATE: 9 Dec, 2019","9 Dec, 2019",Indie Casual Adventure Action Memes +,
Rogue Slash,,,,,,(3 reviews),OP Games,OP Games,3 user reviews,,"TITLE: Rogue Slash
GENRE: Action, Indie
DEVELOPER: OP Games
PUBLISHER: OP Games
RELEASE DATE: 6 Nov, 2019
EARLY ACCESS RELEASE DATE: 1 May, 2019","6 Nov, 2019",Action Indie +,
Fencing,,,,,,,周鹏飞,周鹏飞,,,"TITLE: Fencing
GENRE: Indie, Early Access
DEVELOPER: 周鹏飞
PUBLISHER: 周鹏飞
RELEASE DATE: 29 May, 2021
EARLY ACCESS RELEASE DATE: 29 May, 2021","29 May, 2021",Swordplay Action 2D Fighter 2D Platformer +,
Stinky Snake,,,,,,(2 reviews),"DB Attic Studios, LLC","DB Attic Studios, LLC",2 user reviews,,"TITLE: Stinky Snake
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: DB Attic Studios, LLC
PUBLISHER: DB Attic Studios, LLC
RELEASE DATE: 25 Jun, 2018","25 Jun, 2018",Indie Casual Action Adventure +,
TerTD,,,,,,(1 reviews),TeraHard,TeraHard,1 user reviews,,"TITLE: TerTD
GENRE: Simulation, Strategy
DEVELOPER: TeraHard
PUBLISHER: TeraHard
RELEASE DATE: 12 Aug, 2019","12 Aug, 2019",Strategy Simulation +,
The Dictatress,,,,,,,EWolf Games,EWolf Games,,,"TITLE: The Dictatress
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: EWolf Games
PUBLISHER: EWolf Games
RELEASE DATE: 8 Apr, 2020","8 Apr, 2020",Action Indie RPG Adventure Looter Shooter +,
Task Men,,,,,,(4 reviews),itthegav,ittehgav,4 user reviews,,"TITLE: Task Men
GENRE: Strategy
DEVELOPER: itthegav
PUBLISHER: ittehgav
RELEASE DATE: 1 Mar, 2021
EARLY ACCESS RELEASE DATE: 9 Dec, 2020","1 Mar, 2021",Strategy Auto Battler Roguelite Roguelike 2D +,
Space Waver,Bundle info,,,,,(3 reviews),Grégory Joerger,Grégory Joerger,3 user reviews,,"TITLE: Space Waver
GENRE: Action, Adventure, Indie
DEVELOPER: Grégory Joerger
PUBLISHER: Grégory Joerger
RELEASE DATE: 7 Sep, 2017","7 Sep, 2017",Action Adventure Indie Space Arcade 2D +,
Hail To The King,Bundle info,,,,,(3 reviews),Almighty Games,Almighty Games,3 user reviews,,"TITLE: Hail To The King
GENRE: Casual, Indie, Strategy
DEVELOPER: Almighty Games
PUBLISHER: Almighty Games
RELEASE DATE: 4 Jan, 2019","4 Jan, 2019",Casual Indie Strategy Puzzle Singleplayer +,
Encounter of Galaxies,,,,,,(4 reviews),Obi-Wanya,Obi-Wanya,4 user reviews,,"TITLE: Encounter of Galaxies
GENRE: Action, Indie
DEVELOPER: Obi-Wanya
PUBLISHER: Obi-Wanya
RELEASE DATE: 17 Apr, 2017","17 Apr, 2017",Action Indie +,
Questlike,,,,,,(1 reviews),Spritewrench,Spritewrench,1 user reviews,,"TITLE: Questlike
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: Spritewrench
PUBLISHER: Spritewrench
RELEASE DATE: 29 Mar, 2018","29 Mar, 2018",Indie Action Adventure RPG +,
SoTo,,,,,,(3 reviews),Onuralp Kanatsz,Onuralp Kanatsz,3 user reviews,,"TITLE: SoTo
GENRE: Action, Casual, Indie
DEVELOPER: Onuralp Kanatsz
PUBLISHER: Onuralp Kanatsz
RELEASE DATE: 19 Dec, 2017","19 Dec, 2017",Casual Indie Action Difficult Puzzle 2D +,
MonkeyKing VR,"0,79€",,,,,(3 reviews),Gene Games Technology,Gene Games Technology,3 user reviews,,"TITLE: MonkeyKing VR
GENRE: Action, Adventure, Casual, Strategy
DEVELOPER: Gene Games Technology
PUBLISHER: Gene Games Technology
RELEASE DATE: 6 Feb, 2017","6 Feb, 2017",Strategy Action Adventure Casual VR +,
Toby's Island,,,,,,(1 reviews),Mvisioning,Mvisioning,1 user reviews,,"TITLE: Toby's Island
GENRE: Adventure, Casual, Indie, RPG, Strategy, Early Access
DEVELOPER: Mvisioning
PUBLISHER: Mvisioning
RELEASE DATE: 29 Nov, 2019
EARLY ACCESS RELEASE DATE: 29 Nov, 2019","29 Nov, 2019",Casual Adventure RPG Indie Strategy +,
Cannibal Chickens,,,,,,(1 reviews),Andrew Simpson,Angry Fist Games,1 user reviews,,"TITLE: Cannibal Chickens
GENRE: Casual, Indie
DEVELOPER: Andrew Simpson
PUBLISHER: Angry Fist Games
RELEASE DATE: 11 Jun, 2019","11 Jun, 2019",Casual Indie PvP 2D Controller Funny +,
Nemithia - Tale of the Legendary Saviors,,,,,,,"Nuno ""Omega Leo"" Diogo","Nuno ""Omega Leo"" Diogo",,,"TITLE: Nemithia - Tale of the Legendary Saviors
GENRE: Action, Indie, RPG, Early Access
DEVELOPER: Nuno ""Omega Leo"" Diogo
PUBLISHER: Nuno ""Omega Leo"" Diogo
RELEASE DATE: 29 Jul, 2021
EARLY ACCESS RELEASE DATE: 29 Jul, 2021","29 Jul, 2021",Exploration Tactical RPG Party-Based RPG 2D +,8
Achievement Collector: Zombie,,,,,,(1 reviews),QUIKIN Games,QUIKIN Games,1 user reviews,,"TITLE: Achievement Collector: Zombie
GENRE: Action, Adventure, Indie
DEVELOPER: QUIKIN Games
PUBLISHER: QUIKIN Games
FRANCHISE: Achievement Collector
RELEASE DATE: 25 Jan, 2019","25 Jan, 2019",Indie Action Adventure +,
ShadowCalls 暗影召唤,,,,,,(2 reviews),VAnight,VAnight,2 user reviews,,"TITLE: ShadowCalls 暗影召唤
GENRE: Action, Adventure, Indie, RPG, Early Access
DEVELOPER: VAnight
PUBLISHER: VAnight
RELEASE DATE: 1 Aug, 2017","1 Aug, 2017",Indie Early Access Adventure RPG Action +,
Basketball Court VR,"0,99€",,,,,(2 reviews),Chun Y.,Chun Y.,2 user reviews,,"TITLE: Basketball Court VR
GENRE: Casual, Indie, Sports
DEVELOPER: Chun Y.
PUBLISHER: Chun Y.
RELEASE DATE: 4 Apr, 2017","4 Apr, 2017",Indie Casual Sports VR +,
Hot steel,,,,,,(1 reviews),SteveClay,SteveClay,1 user reviews,,"TITLE: Hot steel
GENRE: Action, Adventure, Indie
DEVELOPER: SteveClay
PUBLISHER: SteveClay
RELEASE DATE: 27 Feb, 2020","27 Feb, 2020",Indie Action Adventure Violent Arena Shooter +,
HeartZ: Co-Hope Puzzles,,,,,,(8 reviews),Upper Byte,Spawn Digital,8 user reviews,,"TITLE: HeartZ: Co-Hope Puzzles
GENRE: Action, Adventure, Indie
DEVELOPER: Upper Byte
PUBLISHER: Spawn Digital
RELEASE DATE: 7 Jun, 2016","7 Jun, 2016",Action Adventure Indie Puzzle Local Co-Op +,
On Board,,,,,,,Stein Bock Games,Stein Bock Games,,,"TITLE: On Board
GENRE: Casual, Indie
DEVELOPER: Stein Bock Games
PUBLISHER: Stein Bock Games
RELEASE DATE: 2 Dec, 2017","2 Dec, 2017",Indie Casual RPGMaker +,
Placebo Effect,,,,,,(2 reviews),Rapt Interactive,Rapt Interactive,2 user reviews,,"TITLE: Placebo Effect
GENRE: Action, Adventure, Indie
DEVELOPER: Rapt Interactive
PUBLISHER: Rapt Interactive
RELEASE DATE: 3 May, 2019","3 May, 2019",Indie Action Adventure +,
Emurinoo,,,,,,(1 reviews),Osborne Games,Osborne Games,1 user reviews,,"TITLE: Emurinoo
GENRE: Casual, Indie
DEVELOPER: Osborne Games
PUBLISHER: Osborne Games
RELEASE DATE: 28 Sep, 2020","28 Sep, 2020",Casual Platformer 2D Platformer 2.5D Funny +,
Proxy Air Force,Bundle info,,,,,(4 reviews),Anamik Majumdar,Anamik Majumdar,4 user reviews,,"TITLE: Proxy Air Force
GENRE: Action, Casual, Indie
DEVELOPER: Anamik Majumdar
PUBLISHER: Anamik Majumdar
RELEASE DATE: 29 May, 2020","29 May, 2020",Action Indie Casual Violent Retro Colorful +,
Spiral to Despair,,,,,,,RewingAge,RewingAge,,,"TITLE: Spiral to Despair
GENRE: Adventure, Indie, RPG, Early Access
DEVELOPER: RewingAge
PUBLISHER: RewingAge
RELEASE DATE: 9 Jul, 2021
EARLY ACCESS RELEASE DATE: 9 Jul, 2021","9 Jul, 2021",Early Access RPG Card Game Loot Combat +,
Baskhead,"4,99€",,,,,(5 reviews),VRLINES,VRLINES,5 user reviews,,"TITLE: Baskhead
GENRE: Action, Casual, Sports
DEVELOPER: VRLINES
PUBLISHER: VRLINES
RELEASE DATE: 19 Jul, 2016","19 Jul, 2016",Casual Sports Action VR +,
ABO MANDO,,,,,,(8 reviews),UNDEAD,Andrés Calva,8 user reviews,,"TITLE: ABO MANDO
GENRE: Action, Adventure, Indie
DEVELOPER: UNDEAD
PUBLISHER: Andrés Calva, Luis Calva
RELEASE DATE: 31 Dec, 2015","31 Dec, 2015",Action Indie Adventure Platformer +,
Si Kancil : The Adventurous Mouse Deer,,,,,,(1 reviews),Binarystudio 54,Binarystudio 54,1 user reviews,,"TITLE: Si Kancil : The Adventurous Mouse Deer
GENRE: Adventure, Casual, Indie
DEVELOPER: Binarystudio 54
PUBLISHER: Binarystudio 54
RELEASE DATE: 6 Nov, 2016","6 Nov, 2016",Adventure Indie Casual +,
Apocalypse Rider,"3,29€",,,,,(7 reviews),VRMonkey,VRMonkey,7 user reviews,,"TITLE: Apocalypse Rider
GENRE: Action, Racing, Simulation
DEVELOPER: VRMonkey
PUBLISHER: VRMonkey
RELEASE DATE: 23 Aug, 2018","23 Aug, 2018",Action Racing Simulation VR +,
Wizard King,,,,,,(5 reviews),Maru Games,Maru Games,5 user reviews,,"TITLE: Wizard King
GENRE: Indie, Strategy
DEVELOPER: Maru Games
PUBLISHER: Maru Games
RELEASE DATE: 8 Feb, 2017","8 Feb, 2017",Indie Strategy +,
Karakia Shooter,,,,,,,John Caruso,John Caruso,,,"TITLE: Karakia Shooter
GENRE: Action
DEVELOPER: John Caruso, Diante Clark
PUBLISHER: John Caruso
RELEASE DATE: 30 Jun, 2020","30 Jun, 2020",Action Bullet Hell Arcade Shooter 2D War +,
Philia : the Sequel to Elansar,,,,,,(2 reviews),OrionSoft,OrionSoft,2 user reviews,,"TITLE: Philia : the Sequel to Elansar
GENRE: Adventure
DEVELOPER: OrionSoft
PUBLISHER: OrionSoft
RELEASE DATE: 1 Jan, 2014","1 Jan, 2014",Adventure Point & Click +,
ELON on MARS,Bundle info,,,,,(9 reviews),SRS Games,SRS Games,9 user reviews,,"TITLE: ELON on MARS
GENRE: Indie, Racing, Simulation, Sports
DEVELOPER: SRS Games
PUBLISHER: SRS Games
FRANCHISE: SRS Games
RELEASE DATE: 23 Sep, 2019
EARLY ACCESS RELEASE DATE: 31 Jul, 2019","23 Sep, 2019",Racing Simulation Indie Sports Action +,
Final Core,,,,,,(8 reviews),Tabc3dd,Tabc3dd,8 user reviews,,"TITLE: Final Core
GENRE: Action, Indie, Strategy
DEVELOPER: Tabc3dd
PUBLISHER: Tabc3dd
RELEASE DATE: 11 Jan, 2017","11 Jan, 2017",Action Strategy Indie +,
Cybxus Heart,Bundle info,,,,,(2 reviews),TheDreik,TheDreik,2 user reviews,,"TITLE: Cybxus Heart
GENRE: Action, Indie
DEVELOPER: TheDreik, DarkDes Labs
PUBLISHER: TheDreik
RELEASE DATE: 12 Jun, 2020","12 Jun, 2020",Action Bullet Hell Shoot 'Em Up Arcade 2D +,
Portals World,,,,,,(3 reviews),Mind Power,Mind Power,3 user reviews,,"TITLE: Portals World
GENRE: Action, Adventure, Casual, Indie, Strategy, Early Access
DEVELOPER: Mind Power
PUBLISHER: Mind Power
RELEASE DATE: 25 Feb, 2021
EARLY ACCESS RELEASE DATE: 25 Feb, 2021","25 Feb, 2021",Early Access Open World Survival Craft Sandbox +,
Ribbon Racer Next,Bundle info,,,,,,Tehawar,Tehawar,,,"TITLE: Ribbon Racer Next
GENRE: Racing
DEVELOPER: Tehawar
PUBLISHER: Tehawar
FRANCHISE: Ribbon Racer
RELEASE DATE: 22 Feb, 2019","22 Feb, 2019",Racing Singleplayer Romance Indie Comedy +,
Osy Osmosis,Bundle info,,,,,(1 reviews),Cogent Education,Cogent Education,1 user reviews,,"TITLE: Osy Osmosis
GENRE: Action, Adventure, Casual, Indie, Simulation
DEVELOPER: Cogent Education
PUBLISHER: Cogent Education
RELEASE DATE: 20 Mar, 2017","20 Mar, 2017",Education Science Indie Casual Action +,
Man in gravity,,,,,,(6 reviews),Laush Dmitriy Sergeevich,Laush Studio,6 user reviews,,"TITLE: Man in gravity
GENRE: Casual, Indie
DEVELOPER: Laush Dmitriy Sergeevich
PUBLISHER: Laush Studio
RELEASE DATE: 11 Aug, 2020","11 Aug, 2020",Casual Experimental Survival Space Sim 2D +,
Space Zombies Invasion,,,,,,(1 reviews),Dreamlike Arts Games,Dreamlike Arts Games,1 user reviews,,"TITLE: Space Zombies Invasion
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Dreamlike Arts Games
PUBLISHER: Dreamlike Arts Games
RELEASE DATE: 2 Mar, 2018","2 Mar, 2018",Action Adventure Indie Casual +,
Quick Packer 2,,,,,,(2 reviews),Spencer,Spencer,2 user reviews,,"TITLE: Quick Packer 2
GENRE: Action, Simulation
DEVELOPER: Spencer
PUBLISHER: Spencer
RELEASE DATE: 18 Apr, 2021","18 Apr, 2021",Physics Simulation Singleplayer Funny 3D +,
Yeti's Parole Officer,Bundle info,,,,,(5 reviews),Choice of Games,Choice of Games,5 user reviews,,"TITLE: Yeti's Parole Officer
GENRE: Adventure, Indie, RPG
DEVELOPER: Choice of Games
PUBLISHER: Choice of Games
RELEASE DATE: 26 Sep, 2014","26 Sep, 2014",Adventure RPG Indie Text-Based +,
1-2-Swift,Bundle info,,,,,(3 reviews),MNGOVR,PITAYA NETWORK LIMITED,3 user reviews,,"TITLE: 1-2-Swift
GENRE: Action, Adventure, Casual, Simulation
DEVELOPER: MNGOVR
PUBLISHER: PITAYA NETWORK LIMITED
RELEASE DATE: 29 Jan, 2017","29 Jan, 2017",Casual Action Adventure Simulation VR +,
Zombie Soldier,Bundle info,,,,,(6 reviews),Lorag Games,Lorag Games,6 user reviews,,"TITLE: Zombie Soldier
GENRE: Action, Indie
DEVELOPER: Lorag Games
PUBLISHER: Lorag Games
RELEASE DATE: 24 Oct, 2018","24 Oct, 2018",Action Indie Casual Horror Retro +,
Conflict Of The Universe,,,,,,,Dan Epic studios,Dan Epic studios,,,"TITLE: Conflict Of The Universe
GENRE: Action, Adventure, Casual
DEVELOPER: Dan Epic studios
PUBLISHER: Dan Epic studios
RELEASE DATE: 26 Oct, 2021
EARLY ACCESS RELEASE DATE: 4 Dec, 2020","26 Oct, 2021",FPS Action Driving PvE Arcade 3D +,
World of Islands - Treasure Hunt,,,,,,(6 reviews),SilverDam™,SilverDam™,6 user reviews,,"TITLE: World of Islands - Treasure Hunt
GENRE: Action, Adventure, Casual, Indie, RPG, Strategy, Early Access
DEVELOPER: SilverDam™, MJM
PUBLISHER: SilverDam™
RELEASE DATE: 12 Jun, 2018","12 Jun, 2018",RPG Indie Early Access Strategy Action +,
Blast Rush Classic,,,,,,(3 reviews),Bipedal Dog,Bipedal Dog,3 user reviews,,"TITLE: Blast Rush Classic
GENRE: Action, Casual, Indie
DEVELOPER: Bipedal Dog
PUBLISHER: Bipedal Dog
RELEASE DATE: 4 May, 2020","4 May, 2020",Shoot 'Em Up Bullet Hell Pixel Graphics Casual +,
The Astro Parcel Service,,,,,,(3 reviews),Vixen's Ludum,Vixen's Ludum,3 user reviews,,"TITLE: The Astro Parcel Service
GENRE: Action, Indie
DEVELOPER: Vixen's Ludum
PUBLISHER: Vixen's Ludum
RELEASE DATE: 17 Apr, 2020","17 Apr, 2020",Action Indie Singleplayer Short Physics +,
Eleven Prophecies,,,,,,,Ryan Layfield,"7th Strike, Ltd.",,,"TITLE: Eleven Prophecies
GENRE: Action, Indie, Strategy, Early Access
DEVELOPER: Ryan Layfield
PUBLISHER: 7th Strike, Ltd.
RELEASE DATE: 20 Apr, 2020
EARLY ACCESS RELEASE DATE: 20 Apr, 2020","20 Apr, 2020",Action Indie Strategy Early Access +,3
Twilight's Last Gleaming,,,,,,(3 reviews),HexWar Games,HexWar Games,3 user reviews,,"TITLE: Twilight's Last Gleaming
GENRE: Strategy
DEVELOPER: HexWar Games
PUBLISHER: HexWar Games
RELEASE DATE: 1 Nov, 2019","1 Nov, 2019",Strategy +,
METAL,,,,,,(1 reviews),S.E.E.D.,S.E.E.D.,1 user reviews,,"TITLE: METAL
GENRE: Action, Adventure, RPG, Simulation, Strategy, Early Access
DEVELOPER: S.E.E.D.
PUBLISHER: S.E.E.D.
RELEASE DATE: 30 Mar, 2018","30 Mar, 2018",Action Early Access Gore Violent Strategy +,
Heroes Swipe Right,,,,,,(4 reviews),One Method Monkey LLC,One Method Monkey LLC,4 user reviews,,"TITLE: Heroes Swipe Right
GENRE: Action, Indie, RPG
DEVELOPER: One Method Monkey LLC
PUBLISHER: One Method Monkey LLC
RELEASE DATE: 20 Mar, 2020","20 Mar, 2020",Action Indie RPG Roguelike Roguelite +,
Primate Signal,,,,,,(4 reviews),bankbank,Wainstop James,4 user reviews,,"TITLE: Primate Signal
GENRE: Adventure, Indie
DEVELOPER: bankbank
PUBLISHER: Wainstop James
RELEASE DATE: 12 Dec, 2020","12 Dec, 2020",Visual Novel Philosophical Conversation 2D +,
Be Coronavirus,,,,,,(1 reviews),COVID-19,Mike Flin,1 user reviews,,"TITLE: Be Coronavirus
GENRE: Action, Casual, Indie, Simulation, Strategy
DEVELOPER: COVID-19
PUBLISHER: Mike Flin
RELEASE DATE: 21 Apr, 2020","21 Apr, 2020",Strategy Indie Casual Simulation Action +,
Zombie Rampage,Bundle info,,,,,(3 reviews),MellowStudios,MellowStudios,3 user reviews,,"TITLE: Zombie Rampage
GENRE: Action, Casual, Indie, Simulation
DEVELOPER: MellowStudios
PUBLISHER: MellowStudios
RELEASE DATE: 30 May, 2018","30 May, 2018",Action Indie Casual Violent Simulation +,
Night Wanderings,,,,,,,Luci Entertainment,Luci Entertainment,,,"TITLE: Night Wanderings
GENRE: Action, Casual, Indie
DEVELOPER: Luci Entertainment
PUBLISHER: Luci Entertainment
RELEASE DATE: 23 Apr, 2021","23 Apr, 2021",Action Arena Shooter Casual Shooter 2D +,
President Pig,,,,,,(6 reviews),Crafty Game Lab,Crafty Game Lab,6 user reviews,,"TITLE: President Pig
GENRE: Casual, Indie, RPG
DEVELOPER: Crafty Game Lab
PUBLISHER: Crafty Game Lab
RELEASE DATE: 21 May, 2018","21 May, 2018",RPG Indie Casual Violent Nudity +,
Mecha Destruction,,,,,,,Sandbar3D,Sandbar3D,,,"TITLE: Mecha Destruction
GENRE: Action, Adventure, Casual, Indie, Simulation
DEVELOPER: Sandbar3D, Jonathan Miller
PUBLISHER: Sandbar3D
RELEASE DATE: 12 Aug, 2020","12 Aug, 2020",Action Adventure Casual Mechs Arcade +,
Dorky Fork,,,,,,(7 reviews),Aaron Moon,Aaron Moon,7 user reviews,,"TITLE: Dorky Fork
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Aaron Moon
PUBLISHER: Aaron Moon
RELEASE DATE: 24 Aug, 2020","24 Aug, 2020",Indie Casual Puzzle Cute Colorful Funny +,
